game_id,white_rating,rolling_10_white
4627,1866,1615.0
4628,1866,1667.6
4629,1407,1675.8
4630,1614,1691.7
4631,1866,1717.4
4632,1500,1691.4
4633,1866,1691.4
4634,1866,1721.7
4635,1500,1685.1
4636,1866,1721.7
4637,1500,1685.1
4638,1706,1669.1
4639,1866,1715.0
4640,1817,1735.3
4641,1866,1735.3
4642,2326,1817.9
4643,1907,1822.0
4644,1922,1827.6
4645,1836,1861.2
4646,1925,1867.1
4647,1457,1862.8
4648,2160,1908.2
4649,2160,1937.6
4650,1986,1954.5
4651,1925,1960.4
4652,1777,1905.5
4653,1932,1908.0
4654,1319,1847.7
4655,1800,1844.1
4656,1941,1845.7
4657,1950,1895.0
4658,1810,1860.0
4659,1967,1840.7
4660,1967,1838.8
4661,1422,1788.5
4662,1959,1806.7
4663,1896,1803.1
4664,1959,1867.1
4665,1972,1884.3
4666,1970,1887.2
4667,1955,1887.7
4668,1929,1899.6
4669,1916,1894.5
4670,1505,1848.3
4671,1834,1889.5
4672,1846,1878.2
4673,1939,1882.5
4674,1938,1880.4
4675,1919,1875.1
4676,1996,1877.7
4677,1928,1875.0
4678,1023,1784.4
4679,1030,1695.8
4680,1422,1687.5
4681,1043,1608.4
4682,1049,1528.7
4683,1055,1440.3
4684,1500,1396.5
4685,1500,1354.6
4686,1500,1305.0
4687,1500,1262.2
4688,1500,1309.9
4689,1500,1356.9
4690,1500,1364.7
4691,2263,1486.7
4692,1500,1531.8
4693,2263,1652.6
4694,2349,1737.5
4695,1750,1762.5
4696,1895,1802.0
4697,1975,1849.5
4698,1570,1856.5
4699,1910,1897.5
4700,1695,1917.0
4701,1661,1856.8
4702,1516,1858.4
4703,1737,1805.8
4704,1552,1726.1
4705,1773,1728.4
4706,1575,1696.4
4707,1512,1650.1
4708,1259,1619.0
4709,1509,1578.9
4710,1626,1572.0
4711,1603,1566.2
4712,1848,1599.4
4713,1873,1613.0
4714,1873,1645.1
4715,1873,1655.1
4716,1873,1684.9
4717,1873,1721.0
4718,1873,1782.4
4719,1500,1781.5
4720,1873,1806.2
4721,1873,1833.2
4722,1525,1800.9
4723,1542,1767.8
4724,1521,1732.6
4725,1518,1697.1
4726,1626,1672.4
4727,1519,1637.0
4728,1521,1601.8
4729,1229,1574.7
4730,1502,1537.6
4731,1913,1541.6
4732,1351,1524.2
4733,1491,1519.1
4734,1504,1517.4
4735,1521,1517.7
4736,1569,1512.0
4737,1651,1525.2
4738,1551,1528.2
4739,1633,1568.6
4740,1434,1561.8
4741,1651,1535.6
4742,1580,1558.5
4743,1561,1565.5
4744,1716,1586.7
4745,1681,1602.7
4746,1636,1609.4
4747,1291,1573.4
4748,1417,1560.0
4749,1013,1498.0
4750,1216,1476.2
4751,1194,1430.5
4752,1315,1404.0
4753,1192,1367.1
4754,1451,1340.6
4755,1171,1289.6
4756,1455,1271.5
4757,1295,1271.9
4758,1307,1260.9
4759,1240,1283.6
4760,1290,1291.0
4761,1574,1329.0
4762,1556,1353.1
4763,1267,1360.6
4764,1279,1343.4
4765,1626,1388.9
4766,1285,1371.9
4767,1644,1406.8
4768,1267,1402.8
4769,1271,1405.9
4770,1526,1429.5
4771,1335,1405.6
4772,1250,1375.0
4773,1248,1373.1
4774,1201,1365.3
4775,1217,1324.4
4776,1231,1319.0
4777,1240,1278.6
4778,1226,1274.5
4779,1250,1272.4
4780,1200,1239.8
4781,1175,1223.8
4782,1262,1225.0
4783,1169,1217.1
4784,1283,1225.3
4785,1385,1242.1
4786,1299,1248.9
4787,1366,1261.5
4788,1295,1268.4
4789,1315,1274.9
4790,1294,1284.3
4791,1303,1297.1
4792,1344,1305.3
4793,1323,1320.7
4794,1311,1323.5
4795,1327,1317.7
4796,1505,1338.3
4797,1613,1363.0
4798,1884,1421.9
4799,1819,1472.3
4800,1134,1456.3
4801,1137,1439.7
4802,1217,1427.0
4803,1206,1415.3
4804,1242,1408.4
4805,1147,1390.4
4806,1156,1355.5
4807,1329,1327.1
4808,1445,1283.2
4809,1176,1218.9
4810,1379,1243.4
4811,1155,1245.2
4812,1381,1261.6
4813,1540,1295.0
4814,1171,1287.9
4815,1171,1290.3
4816,1172,1291.9
4817,1434,1302.4
4818,1190,1276.9
4819,1698,1329.1
4820,1500,1341.2
4821,1558,1381.5
4822,1158,1359.2
4823,1758,1381.0
4824,1162,1380.1
4825,1561,1419.1
4826,1939,1495.8
4827,1510,1503.4
4828,1173,1501.7
4829,1670,1498.9
4830,1573,1506.2
4831,1184,1468.8
4832,2038,1556.8
4833,1965,1577.5
4834,1420,1603.3
4835,1951,1642.3
4836,2000,1648.4
4837,2052,1702.6
4838,1987,1784.0
4839,1821,1799.1
4840,1996,1841.4
4841,1673,1890.3
4842,1672,1853.7
4843,1983,1855.5
4844,1971,1910.6
4845,2006,1916.1
4846,1955,1911.6
4847,1668,1873.2
4848,1978,1872.3
4849,1651,1855.3
4850,1963,1852.0
4851,1972,1881.9
4852,1971,1911.8
4853,1971,1910.6
4854,1774,1890.9
4855,1975,1887.8
4856,1972,1889.5
4857,2042,1926.9
4858,1872,1916.3
4859,1962,1947.4
4860,1974,1948.5
4861,1588,1910.1
4862,1993,1912.3
4863,2007,1915.9
4864,1754,1913.9
4865,1300,1846.4
4866,1433,1792.5
4867,1707,1759.0
4868,1762,1748.0
4869,1750,1726.8
4870,1765,1705.9
4871,2054,1752.5
4872,1666,1719.8
4873,1690,1688.1
4874,1702,1682.9
4875,1715,1724.4
4876,1705,1751.6
4877,1708,1751.7
4878,1694,1744.9
4879,1697,1739.6
4880,1716,1734.7
4881,1696,1698.9
4882,1695,1701.8
4883,1708,1703.6
4884,1682,1701.6
4885,1648,1694.9
4886,1646,1689.0
4887,1696,1687.8
4888,1631,1681.5
4889,1830,1694.8
4890,1679,1691.1
4891,1869,1708.4
4892,1877,1726.6
4893,1661,1721.9
4894,1753,1729.0
4895,1691,1733.3
4896,2295,1798.2
4897,2127,1841.3
4898,2292,1907.4
4899,1575,1881.9
4900,2291,1943.1
4901,1500,1906.2
4902,1289,1847.4
4903,1466,1827.9
4904,1458,1798.4
4905,1367,1766.0
4906,1536,1690.1
4907,1345,1611.9
4908,1459,1528.6
4909,1447,1515.8
4910,1454,1432.1
4911,1502,1432.3
4912,1451,1448.5
4913,1463,1448.2
4914,1423,1444.7
4915,1455,1453.5
4916,1488,1448.7
4917,1459,1460.1
4918,1475,1461.7
4919,1451,1462.1
4920,1468,1463.5
4921,1858,1499.1
4922,1453,1499.3
4923,1447,1497.7
4924,1457,1501.1
4925,1363,1491.9
4926,1429,1486.0
4927,1453,1485.4
4928,1388,1476.7
4929,1260,1457.6
4930,1429,1453.7
4931,1439,1411.8
4932,1555,1422.0
4933,1478,1425.1
4934,1408,1420.2
4935,1437,1427.6
4936,1540,1438.7
4937,1438,1437.2
4938,1752,1473.6
4939,1444,1492.0
4940,1449,1494.0
4941,2076,1557.7
4942,1427,1544.9
4943,1425,1539.6
4944,1423,1541.1
4945,1573,1554.7
4946,1391,1539.8
4947,1060,1502.0
4948,1124,1439.2
4949,1460,1440.8
4950,1203,1416.2
4951,1672,1375.8
4952,1402,1373.3
4953,1689,1399.7
4954,1349,1392.3
4955,1500,1385.0
4956,1404,1386.3
4957,1466,1426.9
4958,1275,1442.0
4959,1429,1438.9
4960,1127,1431.3
4961,1254,1389.5
4962,1172,1366.5
4963,1264,1324.0
4964,1500,1339.1
4965,1619,1351.0
4966,1575,1368.1
4967,1654,1386.9
4968,1558,1415.2
4969,1574,1429.7
4970,1678,1484.8
4971,1777,1537.1
4972,1652,1585.1
4973,1645,1623.2
4974,1894,1662.6
4975,2135,1714.2
4976,2021,1758.8
4977,2095,1802.9
4978,2092,1856.3
4979,2110,1909.9
4980,2262,1968.3
4981,2081,1998.7
4982,2062,2039.7
4983,1928,2068.0
4984,2203,2098.9
4985,2073,2092.7
4986,2077,2098.3
4987,2440,2132.8
4988,2085,2132.1
4989,2432,2164.3
4990,2351,2173.2
4991,2104,2175.5
4992,2123,2181.6
4993,2105,2199.3
4994,2125,2191.5
4995,2140,2198.2
4996,2220,2212.5
4997,2157,2184.2
4998,2157,2191.4
4999,2157,2163.9
5000,2173,2146.1
5001,2160,2151.7
5002,2175,2156.9
5003,2304,2176.8
5004,2213,2185.6
5005,2234,2195.0
5006,2343,2207.3
5007,2290,2220.6
5008,1803,2185.2
5009,2409,2210.4
5010,1620,2155.1
5011,1618,2100.9
5012,1644,2047.8
5013,1667,1984.1
5014,1813,1944.1
5015,1647,1885.4
5016,1796,1830.7
5017,1650,1766.7
5018,1221,1708.5
5019,1839,1651.5
5020,1500,1639.5
5021,1487,1626.4
5022,1706,1632.6
5023,1500,1615.9
5024,2209,1655.5
5025,2489,1739.7
5026,2489,1809.0
5027,1242,1768.2
5028,1248,1770.9
5029,1252,1712.2
5030,1248,1687.0
5031,1227,1661.0
5032,1386,1629.0
5033,1250,1604.0
5034,1237,1506.8
5035,1227,1380.6
5036,1218,1253.5
5037,1210,1250.3
5038,1036,1229.1
5039,1172,1221.1
5040,1167,1213.0
5041,1148,1205.1
5042,1139,1180.4
5043,1141,1169.5
5044,1130,1158.8
5045,1034,1139.5
5046,1159,1133.6
5047,1149,1127.5
5048,1195,1143.4
5049,1148,1141.0
5050,1154,1139.7
5051,1149,1139.8
5052,1172,1143.1
5053,1129,1141.9
5054,1174,1146.3
5055,1184,1161.3
5056,1172,1162.6
5057,1162,1163.9
5058,1172,1161.6
5059,1181,1164.9
5060,1836,1233.1
5061,1972,1315.4
5062,1424,1340.6
5063,1424,1370.1
5064,1534,1406.1
5065,1500,1437.7
5066,1673,1487.8
5067,1396,1511.2
5068,1424,1536.4
5069,1424,1560.7
5070,1330,1510.1
5071,1500,1462.9
5072,1424,1462.9
5073,1424,1462.9
5074,1662,1475.7
5075,1424,1468.1
5076,1500,1450.8
5077,1500,1461.2
5078,1424,1461.2
5079,1666,1485.4
5080,1414,1493.8
5081,1453,1489.1
5082,1414,1488.1
5083,1477,1493.4
5084,1414,1468.6
5085,1500,1476.2
5086,1414,1467.6
5087,1500,1467.6
5088,1500,1475.2
5089,1414,1450.0
5090,1787,1487.3
5091,1414,1483.4
5092,1097,1451.7
5093,1414,1445.4
5094,1500,1454.0
5095,1414,1445.4
5096,1414,1445.4
5097,1500,1445.4
5098,1426,1438.0
5099,1635,1460.1
5100,1570,1438.4
5101,1500,1447.0
5102,2045,1541.8
5103,2045,1604.9
5104,2045,1659.4
5105,2045,1722.5
5106,2045,1785.6
5107,2045,1840.1
5108,2045,1902.0
5109,1500,1888.5
5110,1539,1885.4
5111,1500,1885.4
5112,1500,1830.9
5113,1270,1753.4
5114,1399,1688.8
5115,1274,1611.7
5116,1500,1557.2
5117,1278,1480.5
5118,1390,1415.0
5119,1286,1393.6
5120,1312,1370.9
5121,1305,1351.4
5122,1305,1331.9
5123,1305,1335.4
5124,1483,1343.8
5125,1500,1366.4
5126,1500,1366.4
5127,1253,1363.9
5128,1323,1357.2
5129,1417,1370.3
5130,1808,1419.9
5131,1808,1470.2
5132,1808,1520.5
5133,1808,1570.8
5134,1808,1603.3
5135,1500,1603.3
5136,1808,1634.1
5137,1191,1627.9
5138,1808,1676.4
5139,1500,1684.7
5140,1791,1683.0
5141,1437,1645.9
5142,1782,1643.3
5143,1766,1639.1
5144,1500,1608.3
5145,1777,1636.0
5146,1710,1626.2
5147,1805,1687.6
5148,1641,1670.9
5149,1586,1679.5
5150,1500,1650.4
5151,1457,1652.4
5152,1567,1630.9
5153,1645,1618.8
5154,2274,1696.2
5155,1406,1659.1
5156,1998,1687.9
5157,1894,1696.8
5158,1923,1725.0
5159,1886,1755.0
5160,1505,1755.5
5161,1743,1784.1
5162,1994,1826.8
5163,2014,1863.7
5164,1748,1811.1
5165,1087,1779.2
5166,1244,1703.8
5167,1218,1636.2
5168,1662,1610.1
5169,1405,1562.0
5170,1227,1534.2
5171,1652,1525.1
5172,1431,1468.8
5173,1222,1389.6
5174,1183,1333.1
5175,1392,1363.6
5176,1500,1389.2
5177,1427,1410.1
5178,1382,1382.1
5179,1359,1377.5
5180,1286,1383.4
5181,1160,1334.2
5182,1140,1305.1
5183,1451,1328.0
5184,1148,1324.5
5185,1443,1329.6
5186,1156,1295.2
5187,1328,1285.3
5188,1145,1261.6
5189,1154,1241.1
5190,1441,1256.6
5191,1150,1255.6
5192,1157,1257.3
5193,1342,1246.4
5194,1173,1248.9
5195,1426,1247.2
5196,1397,1271.3
5197,1189,1257.4
5198,1434,1286.3
5199,1201,1291.0
5200,1298,1276.7
5201,1477,1309.4
5202,1208,1314.5
5203,1214,1301.7
5204,1443,1328.7
5205,2076,1393.7
5206,2119,1465.9
5207,2076,1554.6
5208,2119,1623.1
5209,2076,1710.6
5210,2119,1792.7
5211,2076,1852.6
5212,1992,1931.0
5213,1908,2000.4
5214,2076,2063.7
5215,1879,2044.0
5216,2106,2042.7
5217,2029,2038.0
5218,2082,2034.3
5219,2082,2034.9
5220,1851,2008.1
5221,2040,2004.5
5222,1978,2003.1
5223,1978,2010.1
5224,1916,1994.1
5225,1874,1993.6
5226,2020,1985.0
5227,1904,1972.5
5228,1935,1957.8
5229,2020,1951.6
5230,1938,1960.3
5231,2020,1958.3
5232,1938,1954.3
5233,2020,1958.5
5234,2020,1968.9
5235,2147,1996.2
5236,2020,1996.2
5237,2160,2021.8
5238,1950,2023.3
5239,1514,1972.7
5240,1687,1947.6
5241,1684,1914.0
5242,1687,1888.9
5243,1280,1814.9
5244,1780,1790.9
5245,1614,1737.6
5246,1680,1703.6
5247,1748,1662.4
5248,1700,1637.4
5249,1713,1657.3
5250,1699,1658.5
5251,1706,1660.7
5252,1705,1662.5
5253,1893,1723.8
5254,1718,1717.6
5255,1700,1726.2
5256,1651,1723.3
5257,1680,1716.5
5258,1673,1713.8
5259,1645,1707.0
5260,1573,1694.4
5261,1688,1692.6
5262,1699,1692.0
5263,1598,1662.5
5264,1692,1659.9
5265,1524,1642.3
5266,1753,1652.5
5267,1661,1650.6
5268,1364,1619.7
5269,1640,1619.2
5270,1624,1624.3
5271,1641,1619.6
5272,1328,1582.5
5273,1328,1555.5
5274,1767,1563.0
5275,2000,1610.6
5276,1331,1568.4
5277,1331,1535.4
5278,1332,1532.2
5279,1709,1539.1
5280,1500,1526.7
5281,1309,1493.5
5282,1256,1486.3
5283,1365,1490.0
5284,1517,1465.0
5285,1348,1399.8
5286,1351,1401.8
5287,2078,1476.5
5288,1352,1478.5
5289,1361,1443.7
5290,1349,1428.6
5291,1284,1426.1
5292,1337,1434.2
5293,1323,1430.0
5294,1319,1410.2
5295,1117,1387.1
5296,1153,1367.3
5297,1309,1290.4
5298,1338,1289.0
5299,1299,1282.8
5300,1464,1294.3
5301,1639,1329.8
5302,1641,1360.2
5303,1636,1391.5
5304,1625,1422.1
5305,1845,1494.9
5306,1654,1545.0
5307,1696,1583.7
5308,1584,1608.3
5309,1470,1625.4
5310,1221,1601.1
5311,1199,1557.1
5312,1122,1505.2
5313,1299,1471.5
5314,1544,1463.4
5315,1538,1432.7
5316,1576,1424.9
5317,1558,1411.1
5318,1652,1417.9
5319,1574,1428.3
5320,1693,1475.5
5321,1564,1512.0
5322,1452,1545.0
5323,1571,1572.2
5324,1330,1550.8
5325,1408,1537.8
5326,1595,1539.7
5327,1606,1544.5
5328,1650,1544.3
5329,1451,1532.0
5330,1604,1523.1
5331,1565,1523.2
5332,1584,1536.4
5333,1593,1538.6
5334,1810,1586.6
5335,1567,1602.5
5336,1976,1640.6
5337,1576,1637.6
5338,1494,1622.0
5339,1576,1634.5
5340,1857,1659.8
5341,1868,1690.1
5342,1681,1699.8
5343,1319,1672.4
5344,2296,1721.0
5345,1319,1696.2
5346,2296,1728.2
5347,2294,1800.0
5348,1319,1782.5
5349,2294,1854.3
5350,1319,1800.5
5351,2294,1843.1
5352,2294,1904.4
5353,1319,1904.4
5354,2294,1904.2
5355,1500,1922.3
5356,1016,1794.3
5357,1326,1697.5
5358,1016,1667.2
5359,1446,1582.4
5360,1357,1586.2
5361,1016,1458.4
5362,1371,1366.1
5363,1500,1384.2
5364,1016,1256.4
5365,1060,1212.4
5366,1016,1212.4
5367,1683,1248.1
5368,1016,1248.1
5369,1500,1253.5
5370,1702,1288.0
5371,1702,1356.6
5372,1500,1369.5
5373,1016,1321.1
5374,1016,1321.1
5375,1016,1316.7
5376,1898,1404.9
5377,1034,1340.0
5378,1222,1360.6
5379,1361,1346.7
5380,1309,1307.4
5381,1415,1278.7
5382,1730,1301.7
5383,1543,1354.4
5384,1517,1404.5
5385,1420,1444.9
5386,1467,1401.8
5387,1530,1451.4
5388,1530,1482.2
5389,1547,1500.8
5390,1530,1522.9
5391,1530,1534.4
5392,1530,1514.4
5393,1529,1513.0
5394,1530,1514.3
5395,1543,1526.6
5396,1436,1523.5
5397,1518,1522.3
5398,1516,1520.9
5399,1669,1533.1
5400,1503,1530.4
5401,1487,1526.1
5402,1472,1520.3
5403,1503,1517.7
5404,1500,1514.7
5405,1401,1500.5
5406,1632,1520.1
5407,1530,1521.3
5408,1654,1535.1
5409,1647,1532.9
5410,1494,1532.0
5411,1539,1537.2
5412,1820,1572.0
5413,1606,1582.3
5414,1594,1591.7
5415,1621,1613.7
5416,1605,1611.0
5417,1589,1616.9
5418,1581,1609.6
5419,1523,1597.2
5420,1248,1572.6
5421,1564,1575.1
5422,1582,1551.3
5423,1600,1550.7
5424,1555,1546.8
5425,2621,1646.8
5426,1584,1644.7
5427,1536,1639.4
5428,1594,1640.7
5429,1546,1643.0
5430,1575,1675.7
5431,1562,1675.5
5432,1567,1674.0
5433,1500,1664.0
5434,1566,1665.1
5435,2430,1646.0
5436,1538,1641.4
5437,2209,1708.7
5438,1988,1748.1
5439,2179,1811.4
5440,2164,1870.3
5441,2181,1932.2
5442,2148,1990.3
5443,2262,2066.5
5444,2098,2119.7
5445,2022,2078.9
5446,2114,2136.5
5447,1956,2111.2
5448,2109,2123.3
5449,2151,2120.5
5450,1946,2098.7
5451,2214,2102.0
5452,2173,2104.5
5453,2175,2095.8
5454,2239,2109.9
5455,2250,2132.7
5456,2120,2133.3
5457,2148,2152.5
5458,1887,2130.3
5459,1500,2065.2
5460,1689,2039.5
5461,1686,1986.7
5462,1693,1938.7
5463,1690,1890.2
5464,1737,1840.0
5465,1630,1778.0
5466,1987,1764.7
5467,1987,1748.6
5468,1987,1758.6
5469,1500,1758.6
5470,1987,1788.4
5471,1568,1776.6
5472,1568,1764.1
5473,1987,1793.8
5474,1568,1776.9
5475,1987,1812.6
5476,1568,1770.7
5477,1987,1770.7
5478,1987,1770.7
5479,1987,1819.4
5480,1987,1819.4
5481,1519,1814.5
5482,1987,1856.4
5483,1559,1813.6
5484,1789,1835.7
5485,1707,1807.7
5486,1872,1838.1
5487,1423,1781.7
5488,1404,1723.4
5489,1500,1674.7
5490,1667,1642.7
5491,1404,1631.2
5492,1404,1572.9
5493,1312,1548.2
5494,1404,1509.7
5495,1749,1513.9
5496,1749,1501.6
5497,2100,1569.3
5498,2009,1629.8
5499,1643,1644.1
5500,1368,1614.2
5501,1500,1623.8
5502,1858,1669.2
5503,1852,1723.2
5504,1847,1767.5
5505,1838,1776.4
5506,1892,1790.7
5507,1836,1764.3
5508,1826,1746.0
5509,1793,1761.0
5510,1751,1799.3
5511,1814,1830.7
5512,1813,1826.2
5513,1837,1824.7
5514,1839,1823.9
5515,1853,1825.4
5516,1874,1823.6
5517,1873,1827.3
5518,1575,1802.2
5519,1818,1804.7
5520,1922,1821.8
5521,1839,1824.3
5522,1857,1828.7
5523,1868,1831.8
5524,1879,1835.8
5525,1912,1841.7
5526,1609,1815.2
5527,1893,1817.2
5528,1962,1855.9
5529,1708,1844.9
5530,1907,1843.4
5531,1979,1857.4
5532,1916,1863.3
5533,1904,1866.9
5534,1964,1875.4
5535,1904,1874.6
5536,1847,1898.4
5537,1908,1899.9
5538,1900,1893.7
5539,2018,1924.7
5540,1786,1912.6
5541,1847,1899.4
5542,1881,1895.9
5543,1831,1888.6
5544,1862,1878.4
5545,1874,1875.4
5546,1319,1822.6
5547,1739,1805.7
5548,1589,1774.6
5549,1500,1722.8
5550,1739,1718.1
5551,1500,1683.4
5552,1342,1629.5
5553,1605,1606.9
5554,1629,1583.6
5555,1629,1559.1
5556,1627,1589.9
5557,1617,1577.7
5558,1509,1569.7
5559,2334,1653.1
5560,1500,1629.2
5561,1461,1625.3
5562,1133,1604.4
5563,1477,1591.6
5564,1303,1559.0
5565,1464,1542.5
5566,1456,1525.4
5567,1385,1502.2
5568,1299,1481.2
5569,1453,1393.1
5570,1467,1389.8
5571,1613,1405.0
5572,1474,1439.1
5573,1466,1438.0
5574,1047,1412.4
5575,1380,1404.0
5576,1468,1405.2
5577,1462,1412.9
5578,1161,1399.1
5579,1305,1384.3
5580,1343,1371.9
5581,1461,1356.7
5582,1502,1359.5
5583,1517,1364.6
5584,1546,1414.5
5585,1533,1429.8
5586,1522,1435.2
5587,1534,1442.4
5588,1524,1478.7
5589,1514,1499.6
5590,1526,1517.9
5591,1525,1524.3
5592,1533,1527.4
5593,1525,1528.2
5594,1596,1533.2
5595,1630,1542.9
5596,1536,1544.3
5597,1500,1540.9
5598,1567,1545.2
5599,1553,1549.1
5600,1500,1546.5
5601,1514,1545.4
5602,1610,1553.1
5603,1418,1542.4
5604,1450,1527.8
5605,1430,1507.8
5606,1169,1471.1
5607,1501,1471.2
5608,1261,1440.6
5609,1269,1412.2
5610,1276,1389.8
5611,1287,1367.1
5612,1312,1337.3
5613,1173,1312.8
5614,1391,1306.9
5615,1244,1288.3
5616,1443,1315.7
5617,1388,1304.4
5618,1433,1321.6
5619,1803,1375.0
5620,1500,1397.4
5621,1506,1419.3
5622,1488,1436.9
5623,1488,1468.4
5624,1434,1472.7
5625,1491,1497.4
5626,1491,1502.2
5627,1483,1511.7
5628,1483,1516.7
5629,1478,1484.2
5630,1209,1455.1
5631,1312,1435.7
5632,1618,1448.7
5633,1515,1451.4
5634,1500,1458.0
5635,1120,1420.9
5636,1652,1437.0
5637,1652,1453.9
5638,1450,1450.6
5639,1657,1468.5
5640,1669,1514.5
5641,1565,1539.8
5642,1037,1481.7
5643,1671,1497.3
5644,1487,1496.0
5645,1670,1551.0
5646,1884,1574.2
5647,1828,1591.8
5648,1670,1613.8
5649,1670,1615.1
5650,1670,1615.2
5651,1497,1608.4
5652,1670,1671.7
5653,1659,1670.5
5654,1673,1689.1
5655,1640,1686.1
5656,1645,1662.2
5657,1386,1618.0
5658,1634,1614.4
5659,1648,1612.2
5660,1501,1595.3
5661,1723,1617.9
5662,2163,1667.2
5663,2094,1710.7
5664,2153,1758.7
5665,2082,1802.9
5666,2136,1852.0
5667,2136,1927.0
5668,2133,1976.9
5669,2401,2052.2
5670,1800,2082.1
5671,2144,2124.2
5672,2145,2122.4
5673,1437,2056.7
5674,1500,1991.4
5675,1427,1925.9
5676,1383,1850.6
5677,1417,1778.7
5678,1681,1733.5
5679,1806,1674.0
5680,1739,1667.9
5681,1782,1631.7
5682,1879,1605.1
5683,1775,1638.9
5684,1884,1677.3
5685,1812,1715.8
5686,1738,1751.3
5687,1881,1797.7
5688,1696,1799.2
5689,1832,1801.8
5690,1841,1812.0
5691,1658,1799.6
5692,1822,1793.9
5693,1756,1792.0
5694,1848,1788.4
5695,1858,1793.0
5696,1948,1814.0
5697,1955,1821.4
5698,1862,1838.0
5699,1748,1829.6
5700,1820,1827.5
5701,1850,1846.7
5702,1782,1842.7
5703,1858,1852.9
5704,1963,1864.4
5705,1868,1865.4
5706,2048,1875.4
5707,1859,1865.8
5708,1888,1868.4
5709,1859,1879.5
5710,1838,1881.3
5711,1828,1879.1
5712,1877,1888.6
5713,1823,1885.1
5714,1938,1882.6
5715,1831,1878.9
5716,2048,1878.9
5717,1831,1876.1
5718,2048,1892.1
5719,1765,1882.7
5720,1784,1877.3
5721,1817,1876.2
5722,1878,1876.3
5723,1850,1879.0
5724,2018,1887.0
5725,1908,1894.7
5726,1147,1804.6
5727,1845,1806.0
5728,1271,1728.3
5729,1439,1695.7
5730,1697,1687.0
5731,1440,1649.3
5732,1836,1645.1
5733,1478,1607.9
5734,1303,1536.4
5735,1292,1474.8
5736,1303,1490.4
5737,1333,1439.2
5738,1327,1444.8
5739,1500,1450.9
5740,1391,1420.3
5741,1494,1425.7
5742,1338,1375.9
5743,1337,1361.8
5744,1374,1368.9
5745,1336,1373.3
5746,1437,1386.7
5747,1422,1395.6
5748,1325,1395.4
5749,1334,1378.8
5750,1478,1387.5
5751,1308,1368.9
5752,1344,1369.5
5753,1351,1370.9
5754,1443,1377.8
5755,1579,1402.1
5756,1445,1402.9
5757,1426,1403.3
5758,1355,1406.3
5759,1365,1409.4
5760,1267,1388.3
5761,1365,1394.0
5762,1347,1394.3
5763,1384,1397.6
5764,1346,1387.9
5765,1408,1370.8
5766,1372,1363.5
5767,1382,1359.1
5768,1381,1361.7
5769,1381,1363.3
5770,1384,1375.0
5771,1688,1407.3
5772,1584,1431.0
5773,1500,1442.6
5774,2048,1512.8
5775,1500,1522.0
5776,1500,1534.8
5777,1647,1561.3
5778,1677,1590.9
5779,1645,1617.3
5780,1788,1657.7
5781,1683,1657.2
5782,1651,1663.9
5783,1661,1680.0
5784,1661,1641.3
5785,1673,1658.6
5786,1658,1674.4
5787,1673,1677.0
5788,1666,1675.9
5789,1647,1676.1
5790,1799,1677.2
5791,1500,1658.9
5792,1703,1664.1
5793,1828,1680.8
5794,1776,1692.3
5795,1734,1698.4
5796,1722,1704.8
5797,1802,1717.7
5798,1726,1723.7
5799,1778,1736.8
5800,1745,1731.4
5801,1758,1757.2
5802,1735,1760.4
5803,1837,1761.3
5804,1734,1757.1
5805,1744,1758.1
5806,1756,1761.5
5807,1831,1764.4
5808,1811,1772.9
5809,1796,1774.7
5810,1844,1784.6
5811,1799,1788.7
5812,1769,1792.1
5813,1788,1787.2
5814,1746,1788.4
5815,1749,1788.9
5816,1804,1793.7
5817,1724,1783.0
5818,1254,1727.3
5819,1103,1658.0
5820,1465,1620.1
5821,1140,1554.2
5822,1409,1518.2
5823,1452,1484.6
5824,1332,1443.2
5825,1498,1418.1
5826,2270,1464.7
5827,2451,1537.4
5828,1930,1605.0
5829,2108,1705.5
5830,2270,1786.0
5831,2199,1891.9
5832,2270,1978.0
5833,1962,2029.0
5834,1750,2070.8
5835,2264,2147.4
5836,2259,2146.3
5837,1974,2098.6
5838,2230,2128.6
5839,1821,2099.9
5840,1821,2055.0
5841,2204,2055.5
5842,2185,2047.0
5843,1807,2031.5
5844,1500,2006.5
5845,1510,1931.1
5846,1683,1873.5
5847,1500,1826.1
5848,1327,1735.8
5849,1370,1690.7
5850,1500,1658.6
5851,1500,1588.2
5852,1370,1506.7
5853,1370,1463.0
5854,1500,1463.0
5855,1500,1462.0
5856,1370,1430.7
5857,1370,1417.7
5858,1500,1435.0
5859,1370,1435.0
5860,1500,1435.0
5861,1370,1422.0
5862,1270,1412.0
5863,1298,1404.8
5864,1348,1389.6
5865,1565,1396.1
5866,1500,1409.1
5867,1338,1405.9
5868,1500,1405.9
5869,1547,1423.6
5870,1322,1405.8
5871,1527,1421.5
5872,1341,1428.6
5873,1286,1427.4
5874,1331,1425.7
5875,1346,1403.8
5876,1778,1431.6
5877,1353,1433.1
5878,1645,1447.6
5879,1356,1428.5
5880,1804,1476.7
5881,1359,1459.9
5882,1361,1461.9
5883,1381,1471.4
5884,1116,1449.9
5885,1381,1453.4
5886,1389,1414.5
5887,1747,1453.9
5888,1422,1431.6
5889,1631,1459.1
5890,1791,1457.8
5891,1636,1485.5
5892,1699,1519.3
5893,1813,1562.5
5894,1884,1639.3
5895,1675,1668.7
5896,1476,1677.4
5897,1278,1630.5
